user_id,anime_id,rating
566,33,7
566,63,6
566,121,8
566,136,9
566,137,9
566,138,9
566,139,9
566,202,6
566,223,9
566,225,6
566,226,9
566,232,4
566,270,5
566,356,5
566,384,6
566,405,5
566,430,8
566,431,6
566,459,5
566,460,6
566,461,5
566,462,5
566,463,5
566,464,5
566,465,5
566,466,5
566,481,6
566,482,6
566,527,5
566,550,6
566,552,9
566,777,8
566,813,9
566,874,7
566,990,8
566,1023,7
566,1094,5
566,1132,6
566,1237,5
566,1313,8
566,1535,5
566,1564,4
566,1575,6
566,1689,8
566,1726,7
566,2107,5
566,2385,6
566,2386,4
566,2490,4
566,2680,6
566,2904,8
566,3588,9
566,4155,7
566,4224,8
566,5114,9
566,5252,5
566,5530,6
566,5958,8
566,6114,9
566,6347,5
566,6547,5
566,6880,7
566,7593,6
566,7817,7
566,8074,7
566,8424,8
566,8740,7
566,9041,7
566,9330,8
566,9379,7
566,9919,7
566,10161,7
566,10189,7
566,10218,8
566,10396,5
566,10470,6
566,10490,7
566,10620,6
566,10681,7
566,10793,5
566,10794,6
566,11061,10
566,11111,7
566,11266,6
566,11617,7
566,11737,6
566,11757,7
566,12031,7
566,12113,8
566,12115,8
566,12729,4
566,12859,7
566,13271,6
566,13357,4
566,13601,8
566,14467,6
566,15323,8
566,15451,7
566,16239,6
566,16468,6
566,16498,8
566,18247,7
566,18679,7
566,18767,2
566,19815,7
566,19951,7
566,20507,8
566,20767,7
566,21881,6
566,22199,8
566,22319,8
566,22535,9
566,23283,7
566,23755,9
566,25161,7
566,26243,7
566,27631,5
566,27899,6
566,28171,9
566,28249,6
566,28927,7
566,30276,9
566,30307,6
566,30458,6
566,30503,7
566,30714,5
566,30885,7
566,31128,7
566,31297,8
566,31378,6
566,31405,6
566,31756,5
566,31859,7
566,32051,7
566,32282,9
566,32379,6
567,1,8
567,6,10
567,20,9
567,28,8
567,45,6
567,47,5
567,67,7
567,71,9
567,72,7
567,73,7
567,102,8
567,136,10
567,138,8
567,139,8
567,174,7
567,199,9
567,205,10
567,223,10
567,226,6
567,245,10
567,257,7
567,263,9
567,264,8
567,265,9
567,268,7
567,269,10
567,270,6
567,287,8
567,288,7
567,330,6
567,376,6
567,390,9
567,448,8
567,457,9
567,459,8
567,460,8
567,461,8
567,462,8
567,463,8
567,464,8
567,465,8
567,466,9
567,469,6
567,551,9
567,552,10
567,594,7
567,624,5
567,634,6
567,658,9
567,760,8
567,762,6
567,777,7
567,813,10
567,834,6
567,849,8
567,851,9
567,853,7
567,889,8
567,918,10
567,953,5
567,1094,8
567,1210,9
567,1222,7
567,1237,8
567,1238,8
567,1313,9
567,1362,9
567,1445,7
567,1483,9
567,1519,8
567,1535,10
567,1562,6
567,1589,8
567,1614,8
567,1668,7
567,1669,7
567,1686,7
567,1689,7
567,1818,6
567,1838,6
567,1910,9
567,1913,8
567,2001,8
567,2020,9
567,2025,10
567,2026,7
567,2034,9
567,2107,8
567,2129,7
567,2144,6
567,2167,9
567,2228,8
567,2251,10
567,2385,10
567,2386,10
567,2418,7
567,2476,2
567,2490,8
567,2544,9
567,2680,8
567,2705,7
567,2762,9
567,2889,7
567,2993,7
567,3002,10
567,3010,10
567,3167,5
567,3470,8
567,3731,10
567,3848,8
567,3901,10
567,3907,10
567,4060,8
567,4061,8
567,4106,10
567,4155,10
567,4181,8
567,4182,9
567,4214,6
567,4224,8
567,4382,8
567,4722,9
567,4835,7
567,4901,8
567,5081,8
567,5150,8
567,5203,8
567,5251,10
567,5252,9
567,5258,9
567,5593,7
567,5630,6
567,5909,7
567,6045,9
567,6291,7
567,6347,9
567,6512,8
567,6547,9
567,6573,9
567,6702,5
567,6880,6
567,6956,10
567,6974,7
567,7054,10
567,7088,7
567,7338,9
567,7472,10
567,7647,9
567,7661,8
567,7674,10
567,7769,8
567,7817,7
567,8074,8
567,8086,9
567,8171,8
567,8246,7
567,8247,7
567,8425,8
567,8440,9
567,8675,8
567,8740,10
567,8769,5
567,8841,8
567,8876,6
567,8934,5
567,9062,8
567,9074,9
567,9220,7
567,9253,9
567,9379,7
567,9513,7
567,9515,8
567,9656,9
567,9690,7
567,9834,9
567,9863,9
567,9919,7
567,9969,10
567,9989,8
567,9999,8
567,10030,10
567,10119,7
567,10209,7
567,10213,6
567,10271,10
567,10396,8
567,10418,8
567,10460,8
567,10464,7
567,10521,10
567,10589,7
567,10620,5
567,10638,6
567,10659,6
567,10790,6
567,10793,5
567,10800,8
567,10863,7
567,10958,7
567,11061,10
567,11499,8
567,11597,8
567,11739,7
567,11757,8
567,11761,7
567,11843,10
567,12001,8
567,12069,8
567,12293,7
567,12365,10
567,12461,6
567,12467,7
567,12549,7
567,12859,9
567,12893,9
567,13055,7
567,13161,7
567,13271,7
567,13411,7
567,13585,8
567,13659,5
567,13667,6
567,13759,7
567,13833,8
567,14075,10
567,14227,8
567,14289,8
567,14345,8
567,14353,7
567,14397,9
567,14513,8
567,14527,7
567,14645,8
567,14813,10
567,14833,9
567,14893,7
567,15225,7
567,15315,7
567,15323,10
567,15335,10
567,15417,10
567,15437,6
567,15687,6
567,15689,7
567,15751,6
567,15809,8
567,16143,8
567,16239,8
567,16287,10
567,16317,6
567,16355,6
567,16468,8
567,16498,8
567,16694,7
567,16742,7
567,17074,8
567,18115,9
567,18397,7
567,18523,7
567,18745,6
567,18753,10
567,18857,5
567,18897,7
567,19123,8
567,19285,7
567,19383,7
567,19647,9
567,19815,7
567,19951,7
567,20449,6
567,20847,7
567,21329,9
567,21405,7
567,21855,7
567,21863,8
567,21939,9
567,22097,9
567,22319,7
567,22537,7
567,22789,8
567,23289,7
567,23673,8
567,23755,7
567,23847,8
567,24227,7
567,24475,7
567,24687,9
567,24701,9
567,24913,7
567,25161,10
567,25183,7
567,25781,9
567,25879,8
567,26349,7
567,27633,8
567,27787,7
567,27899,8
567,27957,7
567,28025,8
567,28121,7
567,28223,8
567,28297,9
567,28623,6
567,28805,9
567,28957,9
567,28977,10
567,29067,7
567,30015,8
567,30240,7
567,30276,10
567,31043,9
567,31181,8
567,31405,8
567,31715,10
567,31741,9
567,31772,10
567,31848,7
567,31994,6
567,32051,8
567,32182,10
567,33080,7
567,33338,8
568,1535,6
568,2994,7
568,5680,9
568,6547,9
568,6862,8
568,8460,8
568,9253,10
568,9756,9
568,9989,10
568,10620,10
568,10793,9
568,11111,7
568,11757,7
568,12189,8
568,13411,8
568,13599,8
568,13601,9
568,13655,9
568,13759,9
568,14131,7
568,14741,9
568,14813,7
568,15809,7
568,16067,9
568,16417,6
568,16498,9
568,16524,7
568,16782,6
568,17549,10
568,18195,10
568,18671,8
568,18679,9
568,18897,8
568,19815,9
568,20787,8
568,21273,9
568,21881,7
568,22199,7
568,22535,8
568,22729,6
568,23273,7
568,23281,8
568,23283,7
569,20,-1
569,59,10
569,120,10
569,121,9
569,157,-1
569,227,10
569,237,10
569,430,10
569,431,-1
569,457,10
569,527,10
569,2152,9
569,3322,-1
569,4063,8
569,5114,10
569,7769,-1
569,8074,3
569,8795,-1
569,14467,-1
569,14741,9
569,15439,9
569,15979,8
569,21939,-1
570,20,7
570,30,8
570,164,10
570,199,9
570,416,8
570,523,9
570,527,6
570,572,8
570,578,8
570,1535,8
570,1689,10
570,2001,9
570,3588,8
570,4975,7
570,5114,9
570,6547,8
570,8074,8
570,9253,10
570,9760,7
570,9919,7
570,9989,10
570,10620,9
570,10793,7
570,11111,8
570,11757,9
570,13601,8
570,14741,9
570,16498,9
570,16762,10
570,18153,8
570,18671,8
570,18679,8
570,19815,8
570,20021,8
570,21881,8
570,22199,9
570,22297,8
570,22319,9
570,22535,10
570,24833,9
570,27899,7
570,28171,9
570,28623,8
570,28675,8
570,28701,8
570,30240,8
570,30276,8
570,30296,8
570,30654,9
570,31043,9
570,31240,8
570,31798,7
570,31964,10
570,32281,10
571,6,8
571,20,10
571,24,9
571,71,8
571,72,9
571,73,8
571,223,8
571,226,8
571,237,8
571,269,10
571,355,8
571,356,9
571,527,8
571,813,8
571,846,9
571,853,8
571,857,8
571,1195,8
571,1535,10
571,1575,10
571,1691,10
571,1818,9
571,2001,10
571,2787,8
571,2904,10
571,2993,7
571,4063,7
571,4214,7
571,4581,6
571,4999,5
571,5081,9
571,5277,8
571,5682,9
571,6547,8
571,6594,10
571,6702,9
571,6773,9
571,6880,8
571,7088,8
571,8074,10
571,8277,7
571,9041,8
571,9201,9
571,9367,7
571,9513,7
571,9515,9
571,9919,9
571,9936,7
571,10213,7
571,10396,8
571,10793,8
571,11061,9
571,11617,10
571,11757,10
571,11759,7
571,11933,6
571,12293,8
571,12549,7
571,12729,9
571,13161,8
571,14467,9
571,15315,9
571,15451,10
571,15565,5
571,15809,9
571,16498,9
571,16870,9
571,17247,9
571,17265,9
571,18001,7
571,18247,8
571,18277,10
571,18679,9
571,19815,10
571,20021,9
571,20507,10
571,20767,9
571,20785,10
571,20787,8
571,20853,7
571,21085,8
571,21881,10
571,22199,9
571,22297,8
571,22319,9
571,22535,9
571,22663,8
571,22877,8
571,23233,8
571,23755,9
571,24133,7
571,24455,7
571,24703,9
571,25013,9
571,25157,7
571,25283,7
571,25397,7
571,26243,8
571,27631,8
571,27899,9
571,28497,10
571,28701,9
571,28907,8
571,28927,9
571,29027,8
571,30276,10
571,30296,9
571,30300,8
571,30307,7
571,30347,9
571,30458,8
571,30503,9
571,30544,8
571,30831,8
571,31637,8
571,31737,8
571,31859,9
572,20,4
572,30,9
572,31,4
572,32,10
572,33,8
572,61,4
572,101,4
572,129,5
572,130,3
572,131,3
572,154,4
572,164,9
572,189,5
572,190,5
572,191,4
572,192,4
572,199,10
572,210,6
572,223,7
572,225,3
572,226,3
572,227,8
572,288,3
572,317,6
572,376,2
572,392,7
572,408,5
572,419,4
572,431,8
572,442,3
572,481,4
572,482,3
572,484,4
572,508,4
572,523,8
572,527,4
572,528,4
572,530,4
572,532,6
572,537,2
572,550,4
572,552,7
572,563,3
572,656,5
572,713,4
572,731,8
572,740,4
572,813,5
572,820,10
572,849,7
572,874,7
572,876,4
572,882,3
572,883,4
572,893,6
572,894,3
572,895,4
572,896,4
572,897,3
572,898,4
572,899,3
572,900,4
572,901,4
572,902,5
572,903,4
572,904,3
572,905,4
572,906,3
572,924,4
572,925,4
572,926,4
572,927,5
572,928,5
572,936,2
572,949,8
572,950,3
572,963,4
572,967,7
572,971,5
572,979,4
572,985,6
572,986,6
572,987,3
572,996,6
572,1007,5
572,1008,5
572,1011,5
572,1074,2
572,1117,4
572,1118,4
572,1119,4
572,1120,4
572,1132,4
572,1138,4
572,1187,3
572,1239,4
572,1253,6
572,1254,6
572,1257,7
572,1259,5
572,1313,4
572,1356,6
572,1357,5
572,1362,6
572,1526,5
572,1535,7
572,1541,5
572,1564,4
572,1565,4
572,1639,1
572,1668,3
572,1669,3
572,1675,5
572,1685,2
572,1689,9
572,1723,4
572,1816,3
572,1894,3
572,2001,9
572,2006,3
572,2125,5
572,2126,5
572,2143,6
572,2144,2
572,2156,3
572,2167,7
572,2222,4
572,2248,2
572,2251,9
572,2263,4
572,2265,6
572,2268,5
572,2284,5
572,2397,4
572,2398,4
572,2472,2
572,2593,7
572,2747,5
572,2759,6
572,2847,4
572,2952,7
572,2961,7
572,2962,4
572,2993,4
572,2994,5
572,3031,4
572,3032,4
572,3033,4
572,3044,5
572,3247,4
572,3312,4
572,3352,5
572,3515,6
572,3576,3
572,3782,8
572,3783,8
572,3784,8
572,3785,4
572,3901,8
572,3972,4
572,4026,4
572,4052,4
572,4059,7
572,4107,7
572,4130,3
572,4134,3
572,4181,10
572,4214,3
572,4280,8
572,4382,5
572,4437,2
572,4443,2
572,4444,3
572,4476,4
572,4565,8
572,4866,1
572,5060,2
572,5070,3
572,5081,8
572,5114,10
572,5152,3
572,5289,3
572,5337,2
572,5369,2
572,5391,1
572,5458,3
572,5725,3
572,6033,5
572,6038,2
572,6152,5
572,6325,3
572,6351,5
572,6511,4
572,6800,3
572,6948,5
572,6951,3
572,6964,4
572,7311,-1
572,7334,2
572,7862,2
572,8026,2
572,8246,3
572,8449,2
572,8479,2
572,8626,-1
572,9088,6
572,9253,10
572,9274,3
572,9528,3
572,9756,8
572,10075,3
572,10087,9
572,10218,5
572,10330,2
572,10519,-1
572,10526,3
572,10527,3
572,10528,3
572,10589,4
572,10622,5
572,10702,3
572,10863,6
572,10893,5
572,11741,9
572,11977,5
572,11979,5
572,11981,8
572,12113,5
572,12115,7
572,12231,3
572,12355,-1
572,12455,3
572,12565,5
572,12979,3
572,13183,4
572,13667,4
572,14719,-1
572,14837,4
572,15195,2
572,15359,5
572,16774,-1
572,17379,3
572,19703,7
572,20159,5
572,20723,5
572,22539,6
573,20,8
573,22,8
573,43,9
573,121,7
573,154,7
573,177,8
573,180,7
573,181,8
573,199,8
573,232,7
573,263,9
573,264,9
573,265,8
573,355,9
573,442,6
573,482,7
573,523,9
573,558,9
573,627,9
573,813,9
573,814,7
573,815,8
573,849,8
573,969,8
573,995,8
573,1132,7
573,1195,8
573,1530,9
573,1535,9
573,1559,8
573,1575,9
573,1604,8
573,1606,7
573,1686,8
573,1689,9
573,1840,8
573,1842,9
573,2026,8
573,2144,6
573,2167,10
573,2236,8
573,2752,8
573,2787,9
573,2889,8
573,2904,8
573,2926,8
573,3226,8
573,3470,9
573,3712,8
573,3731,9
573,3972,7
573,4053,7
573,4181,10
573,4192,8
573,4224,8
573,4654,8
573,4896,8
573,4898,8
573,4999,8
573,5028,8
573,5114,8
573,5258,9
573,5525,8
573,5678,8
573,6547,10
573,6572,8
573,6682,8
573,6702,9
573,6707,8
573,6746,9
573,6773,9
573,6880,8
573,6985,7
573,7014,10
573,7054,9
573,7088,7
573,7148,7
573,7592,9
573,7593,7
573,7655,8
573,7674,9
573,7739,8
573,8142,9
573,8425,8
573,8525,9
573,8630,8
573,8769,8
573,8841,8
573,8888,9
573,8937,8
573,9041,8
573,9253,9
573,9330,7
573,9513,8
573,9890,7
573,9919,8
573,9981,8
573,9989,9
573,10030,9
573,10049,9
573,10080,9
573,10087,9
573,10109,7
573,10110,8
573,10155,8
573,10156,7
573,10163,7
573,10396,8
573,10397,8
573,10408,8
573,10445,8
573,10456,7
573,10620,8
573,10686,7
573,10719,8
573,10790,8
573,10793,9
573,10863,9
573,11061,9
573,11285,8
573,11319,8
573,11491,7
573,11499,8
573,11577,9
573,11617,8
573,11633,8
573,11703,7
573,11741,9
573,11757,10
573,11759,8
573,11761,8
573,11771,9
573,11887,9
573,11917,7
573,12049,8
573,12069,9
573,12189,9
573,12355,8
573,12365,9
573,12467,8
573,12753,8
573,12967,7
573,13377,7
573,13601,8
573,13659,8
573,13667,9
573,14075,9
573,14227,8
573,14345,8
573,14513,10
573,14527,8
573,14653,8
573,14813,8
573,14837,9
573,14967,8
573,15051,8
573,15197,9
573,15199,9
573,15201,8
573,15225,8
573,15315,9
573,15451,8
573,15583,8
573,15613,8
573,15651,8
573,16009,8
573,16067,9
573,16498,9
573,16524,8
573,16706,9
573,16742,7
573,16782,9
573,16870,9
573,16894,9
573,17265,8
573,17729,8
573,17831,7
573,17895,8
573,18055,8
573,18099,7
573,18115,10
573,18119,8
573,18139,9
573,18153,8
573,18247,8
573,18277,8
573,18507,8
573,18679,8
573,18689,-1
573,18897,9
573,19111,7
573,19163,8
573,19383,-1
573,19647,9
573,19815,9
573,20021,8
573,20583,8
573,20689,8
573,20785,8
573,20787,8
573,20969,7
573,21511,8
573,21881,9
573,21995,8
573,22043,-1
573,22097,10
573,22199,8
573,22265,8
573,22297,9
573,22319,8
573,22535,8
573,22729,8
573,23199,8
573,23273,9
573,23281,8
573,23321,8
573,23421,8
573,23755,8
573,24415,9
573,24703,8
573,24833,8
573,25013,8
573,25157,8
573,25183,8
573,26243,8
573,26349,7
573,27655,8
573,27821,8
573,27831,8
573,27833,9
573,27899,8
573,28171,8
573,28701,9
573,28755,8
573,28825,8
573,28891,8
573,28907,8
573,29067,7
573,29093,8
573,29095,8
573,30230,8
573,30276,9
573,30458,8
573,30544,7
573,30654,8
573,30711,9
573,31043,9
573,31297,8
573,31637,8
573,31741,8
573,32282,8
573,32542,7
574,25,-1
574,63,-1
574,121,-1
574,199,-1
574,205,-1
574,223,-1
574,226,-1
574,227,-1
574,241,-1
574,268,-1
574,329,-1
574,376,-1
574,384,-1
574,487,-1
574,502,-1
574,552,-1
574,590,-1
574,813,-1
574,860,-1
574,889,-1
574,891,-1
574,892,-1
574,893,-1
574,894,-1
574,895,-1
574,896,-1
574,897,-1
574,898,-1
574,899,-1
574,900,-1
574,901,-1
574,902,-1
574,903,-1
574,904,-1
574,905,-1
574,906,-1
574,974,-1
574,1049,-1
574,1051,-1
574,1140,-1
574,1195,-1
574,1292,-1
574,1454,-1
574,1588,-1
574,1703,-1
574,1817,-1
574,1840,-1
574,1944,-1
574,2001,-1
574,2104,-1
574,2346,-1
574,2352,-1
574,2353,-1
574,2884,-1
574,2890,-1
574,3455,-1
574,3503,-1
574,3588,-1
574,3654,-1
574,3701,-1
574,3712,-1
574,4087,-1
574,4094,-1
574,4163,-1
574,4177,-1
574,4224,-1
574,4970,-1
574,4983,-1
574,5081,-1
574,5114,-1
574,5667,-1
574,5940,-1
574,5958,-1
574,6030,-1
574,6347,-1
574,6791,-1
574,6880,-1
574,7088,-1
574,7148,-1
574,7627,-1
574,7724,-1
574,7805,-1
574,7858,-1
574,8407,-1
574,8424,-1
574,8516,-1
574,8525,-1
574,8630,-1
574,8769,-1
574,8795,-1
574,8841,-1
574,9041,-1
574,9181,-1
574,9204,-1
574,9260,-1
574,9471,-1
574,9510,-1
574,9581,-1
574,9675,-1
574,9750,-1
574,9790,-1
574,10020,-1
574,10080,-1
574,10083,-1
574,10110,-1
574,10165,-1
574,10209,-1
574,10216,-1
574,10218,-1
574,10357,-1
574,10604,-1
574,10620,-1
574,10647,-1
574,10711,-1
574,10721,-1
574,10790,-1
574,10798,-1
574,10805,-1
574,10834,-1
574,10893,-1
574,10934,-1
574,11319,-1
574,11499,-1
574,11531,-1
574,11597,-1
574,11737,-1
574,11757,-1
574,11759,-1
574,12113,-1
574,12115,-1
574,12231,-1
574,12291,-1
574,12355,-1
574,12413,-1
574,12477,-1
574,12503,-1
574,13055,-1
574,13331,-1
574,13663,-1
574,13759,-1
574,13859,-1
574,13939,-1
574,14345,-1
574,14349,-1
574,14353,-1
574,14513,-1
574,14515,-1
574,14719,-1
574,14813,-1
574,14837,-1
574,15117,-1
574,15225,-1
574,15315,-1
574,15359,-1
574,15437,-1
574,15617,-1
574,15689,-1
574,15751,-1
574,15813,-1
574,16444,-1
574,16498,-1
574,16592,-1
574,16664,-1
574,16706,-1
574,16762,-1
574,16910,-1
574,17074,-1
574,17391,-1
574,17855,-1
574,18115,-1
574,18139,-1
574,18153,-1
574,18397,-1
574,18523,-1
574,18679,-1
574,18753,-1
574,19221,-1
574,19383,-1
574,19489,-1
574,19775,-1
574,19815,-1
574,20031,-1
574,20057,-1
574,20723,-1
574,20787,-1
574,20899,-1
574,20939,-1
574,20973,-1
574,21507,-1
574,21603,-1
574,21659,-1
574,21843,-1
574,21855,-1
574,22097,-1
574,22135,-1
574,22535,-1
574,23251,-1
574,23327,-1
574,23383,-1
574,23385,-1
574,23459,-1
574,23755,-1
574,23987,-1
574,24833,-1
574,24893,-1
574,24991,-1
574,25099,-1
574,25161,-1
574,25389,-1
574,26055,-1
574,26085,-1
574,26349,-1
574,28025,-1
574,28121,-1
574,28171,-1
574,28223,-1
574,28825,-1
574,29067,-1
574,29786,-1
574,29803,-1
574,30240,-1
574,30276,-1
574,30307,-1
574,30347,-1
574,30585,-1
574,30740,-1
574,31138,-1
574,31181,-1
574,31289,-1
574,31298,-1
574,31704,-1
574,31772,-1
574,31964,-1
574,32051,-1
574,32182,-1
574,32268,-1
574,32282,-1
574,32379,-1
574,32485,-1
574,32681,-1
574,33338,-1
575,5507,8
576,1,7
576,79,6
576,121,6
576,150,8
576,205,6
576,226,8
576,241,6
576,379,7
576,487,6
576,1689,8
576,2167,10
576,2926,7
576,2966,7
576,2993,4
576,4181,10
576,4186,6
576,4214,4
576,4224,6
576,5341,8
576,6547,9
576,6747,2
576,7088,4
576,8074,2
576,9253,10
576,10863,10
576,11617,5
576,18507,7
577,20,10
577,30,10
577,121,10
577,226,10
577,1575,10
577,1818,10
577,2904,10
577,2993,10
577,3457,10
577,4063,10
577,4214,10
577,4752,10
577,5114,10
577,5277,10
577,8074,10
577,9041,10
577,9367,10
577,10793,10
577,11021,10
577,11617,10
577,11757,10
577,12549,10
577,13161,8
578,1,9
578,6,9
578,90,7
578,205,9
578,223,9
578,232,7
578,269,8
578,355,8
578,357,7
578,527,8
578,530,7
578,552,8
578,777,8
578,813,10
578,1195,8
578,1313,7
578,1535,10
578,1575,9
578,1722,7
578,1818,9
578,1840,8
578,2001,9
578,2025,8
578,2131,7
578,2167,8
578,2251,8
578,2787,8
578,2904,10
578,2993,7
578,3001,7
578,3455,8
578,3588,8
578,3712,8
578,4063,7
578,4155,10
578,4181,9
578,4182,7
578,4214,7
578,4224,9
578,4898,8
578,4999,7
578,5114,10
578,5277,7
578,5630,7
578,5667,8
578,5682,9
578,5909,8
578,5958,8
578,6201,7
578,6324,7
578,6347,9
578,6547,8
578,6572,8
578,6702,8
578,6746,7
578,6773,8
578,6880,8
578,6956,7
578,7054,8
578,7088,8
578,7817,8
578,8074,8
578,8407,8
578,8424,8
578,8516,9
578,8525,9
578,8630,7
578,8675,8
578,8676,7
578,8740,9
578,8769,8
578,8841,8
578,8861,7
578,9041,7
578,9181,8
578,9253,9
578,9330,7
578,9367,7
578,9513,8
578,9515,7
578,9919,7
578,9989,8
578,10080,9
578,10087,8
578,10110,8
578,10155,7
578,10209,8
578,10213,6
578,10396,7
578,10464,7
578,10521,8
578,10568,7
578,10578,6
578,10620,9
578,10719,8
578,10790,8
578,10793,9
578,11013,6
578,11061,10
578,11077,7
578,11111,8
578,11179,7
578,11227,6
578,11266,7
578,11319,8
578,11433,8
578,11499,7
578,11617,8
578,11633,7
578,11703,6
578,11741,8
578,11757,8
578,11759,8
578,11783,7
578,11785,6
578,11887,8
578,11933,8
578,12175,6
578,12281,6
578,12291,7
578,12293,7
578,12413,7
578,12445,7
578,12549,6
578,12611,6
578,12859,9
578,12967,7
578,13125,7
578,13161,7
578,13283,6
578,13331,7
578,13333,7
578,13409,6
578,13535,9
578,13601,8
578,13655,7
578,13659,8
578,13663,8
578,13759,9
578,14073,5
578,14075,7
578,14131,6
578,14199,6
578,14227,8
578,14283,6
578,14289,7
578,14345,8
578,14467,6
578,14513,8
578,14653,6
578,14713,7
578,14741,8
578,14749,7
578,14765,5
578,14811,6
578,14813,7
578,14833,6
578,14967,8
578,15051,7
578,15109,6
578,15225,7
578,15315,7
578,15359,6
578,15379,7
578,15451,9
578,15583,7
578,15809,8
578,16005,7
578,16009,7
578,16067,7
578,16355,6
578,16417,7
578,16498,9
578,16518,6
578,16524,7
578,16592,6
578,16706,9
578,16742,7
578,16762,8
578,17247,7
578,17831,6
578,18115,7
578,18153,8
578,18195,8
578,18497,7
578,18897,8
578,19163,7
578,19221,7
578,19369,7
578,19815,7
578,20507,8
578,21843,7
578,21881,7
578,22199,9
578,22297,8
578,22319,9
578,22535,9
578,23199,7
578,23273,7
578,23755,9
578,24455,7
578,24703,8
578,24833,7
578,25161,9
578,27787,7
578,27821,8
578,27899,9
578,28121,8
578,28249,8
578,28701,8
578,30240,9
578,30276,8
578,31043,8
578,31741,8
578,31964,8
579,20,9
579,226,10
579,384,8
579,395,10
579,777,10
579,1535,10
579,1559,9
579,1818,9
579,2001,9
579,5081,7
579,6594,9
579,6702,10
579,6880,9
579,7592,9
579,8074,8
579,9513,10
579,9919,7
579,9936,8
579,10620,10
579,11617,10
579,11633,9
579,11703,8
579,11757,10
579,14513,8
579,15451,10
579,15565,7
579,16498,10
579,16592,10
579,17265,9
579,18277,9
579,18679,9
579,19815,10
579,19855,9
579,21085,8
579,21177,10
580,227,10
580,481,7
580,527,7
580,528,8
580,552,9
580,790,9
580,811,10
580,874,10
580,1084,10
580,1117,5
580,1118,7
580,1119,6
580,1120,9
580,1121,6
580,1122,6
580,1235,9
580,1313,7
580,1526,10
580,1564,7
580,1709,8
580,1894,4
580,2201,6
580,2363,9
580,2397,10
580,2847,8
580,2961,10
580,2962,9
580,4026,7
580,4087,10
580,6178,8
580,9917,7
580,10740,7
580,13799,5
581,6,10
581,20,6
581,24,10
581,47,9
581,59,9
581,66,8
581,68,7
581,71,9
581,73,9
581,120,8
581,121,10
581,146,9
581,164,10
581,196,9
581,199,10
581,226,7
581,249,7
581,317,9
581,392,10
581,412,9
581,430,8
581,431,10
581,481,7
581,490,7
581,513,10
581,517,10
581,523,10
581,550,9
581,572,10
581,664,8
581,762,7
581,777,8
581,813,9
581,834,7
581,846,10
581,849,10
581,853,10
581,857,9
581,882,8
581,894,8
581,895,8
581,896,8
581,897,8
581,898,8
581,899,8
581,900,8
581,901,8
581,902,8
581,903,8
581,904,8
581,905,8
581,906,8
581,984,8
581,985,8
581,986,8
581,1074,7
581,1195,9
581,1303,7
581,1361,9
581,1482,8
581,1535,8
581,1559,10
581,1575,10
581,1686,8
581,1691,9
581,1723,8
581,1840,9
581,1887,8
581,2006,7
581,2167,10
581,2236,10
581,2889,8
581,2904,10
581,2993,9
581,2994,8
581,3089,7
581,3503,8
581,3712,9
581,3772,5
581,4015,10
581,4059,8
581,4106,10
581,4181,10
581,4214,9
581,4224,9
581,4382,10
581,4472,8
581,4524,7
581,4654,9
581,4835,8
581,4898,10
581,5112,7
581,5114,10
581,5118,9
581,5152,7
581,5680,9
581,5681,10
581,5764,8
581,6163,7
581,6205,7
581,6287,7
581,6325,7
581,6347,9
581,6351,10
581,6489,7
581,6512,8
581,6547,9
581,6702,10
581,6707,9
581,6714,8
581,6791,8
581,6793,8
581,6956,10
581,6987,6
581,7088,9
581,7148,8
581,7311,8
581,7590,8
581,7593,9
581,7674,8
581,7769,8
581,7875,8
581,8247,9
581,8277,6
581,8424,8
581,8516,9
581,8525,9
581,8577,6
581,8769,10
581,8841,8
581,8876,8
581,9062,9
581,9135,10
581,9136,9
581,9362,6
581,9379,6
581,9581,7
581,9587,6
581,9736,9
581,9919,9
581,10067,9
581,10080,9
581,10163,7
581,10213,8
581,10521,10
581,10582,9
581,10588,10
581,10702,7
581,11061,10
581,11319,7
581,11617,8
581,11737,9
581,11757,10
581,12231,8
581,12291,9
581,12355,10
581,12729,8
581,13587,8
581,13659,10
581,13667,9
581,14407,8
581,14741,9
581,15687,8
581,15879,8
581,16498,10
581,16934,9
581,17265,10
581,18139,9
581,18153,8
581,18393,7
581,18671,9
581,19815,10
581,20031,8
581,20785,10
581,21241,8
581,21473,7
581,21507,6
581,21797,8
581,21863,7
581,22859,8
581,23321,10
581,24439,9
581,28497,10
581,28805,10
581,28999,9
581,30240,8
581,30831,9
581,31043,10
582,1,8
582,199,9
582,227,10
582,237,10
582,431,10
582,777,10
582,1535,9
582,1575,9
582,2001,10
582,2904,9
582,4181,8
582,4224,10
582,5114,10
582,9919,9
582,10620,10
582,11757,10
582,11979,9
583,120,10
583,6895,10
583,9065,10
583,11771,10
584,121,-1
584,1195,-1
584,1604,10
584,1840,-1
584,3712,-1
584,4224,-1
584,6547,-1
584,7593,-1
584,8986,-1
584,9919,-1
584,9989,-1
584,11111,-1
584,11319,-1
584,11617,10
585,1,8
585,5,7
585,6,8
585,20,8
585,30,8
585,32,8
585,33,7
585,64,7
585,65,7
585,68,8
585,97,7
585,114,8
585,120,8
585,121,8
585,123,8
585,150,9
585,164,8
585,199,7
585,205,7
585,209,7
585,223,7
585,226,9
585,227,8
585,238,8
585,249,8
585,270,7
585,329,8
